Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Patricio Rey y sus Redonditos de Ricota,La Bestia Pop,Gulp!,album,0.641,0.677,-10.142,0.0327,0.0506,0.112,0.0687,0.896,120.666,4.117783333,Patricio Rey y sus Redonditos de Ricota - La Bestia Pop (Audio Oficial),Patricio Rey y sus Redonditos de Ricota,1499573,11748,243,TRUE,TRUE,34499445,9.854439592,Spotify
Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos,Un Baión para el Ojo Idiota,album,0.437,0.875,-5.366,0.0318,0.00363,0.000532,0.29,0.724,145.474,3.473333333,Patricio Rey y sus Redonditos de Ricota - Vencedores Vencidos,h4l0h0l4,1871738,9326,910,FALSE,FALSE,27217177,3.017241379,Spotify
Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,Momo Sampler,album,0.718,0.529,-7.982,0.0265,0.006,0.0013,0.0526,0.479,106.092,3.67445,|LETRA| Los Redondos - Una Piba con la Remera de Greenpeace,Rock Nacional Argentino,1193988,9220,203,FALSE,FALSE,25521861,10.05703422,Spotify
Will Smith,Gettin' Jiggy Wit It,Big Willie Style,album,0.881,0.874,-4.505,0.139,0.0175,1.14E-06,0.154,0.858,107.891,3.798883333,Will Smith - Gettin' Jiggy Wit It,WillSmithVEVO,105803817,721787,24062,TRUE,TRUE,283395621,5.675324675,Spotify
Will Smith,Miami,Big Willie Style,album,0.877,0.534,-6.178,0.15,0.0339,1.67E-05,0.0441,0.89,108.17,3.292666667,Will Smith - Miami,WillSmithVEVO,74314794,523667,17935,TRUE,TRUE,288472630,12.10884354,Spotify
Will Smith,Arabian Nights (2019),Aladdin (Original Motion Picture Soundtrack),compilation,0.445,0.532,-8.018,0.0405,0.254,0,0.109,0.465,128.776,3.218266667,Will Smith - Arabian Nights (2019) (From "Aladdin"/Audio Only),DisneyMusicVEVO,38460882,490390,17000,TRUE,TRUE,78598561,4.880733945,Spotify
Will Smith,Friend Like Me,Aladdin (Original Motion Picture Soundtrack),compilation,0.688,0.732,-6.162,0.0618,0.0536,0,0.145,0.665,97.703,2.5922,Will Smith - Friend Like Me (from Aladdin) (Official Video),DisneyMusicVEVO,111258741,845439,0,TRUE,TRUE,132610771,5.048275862,Spotify
Will Smith,Prince Ali,Aladdin (Original Motion Picture Soundtrack),compilation,0.409,0.765,-5.674,0.104,0.0574,0,0.0922,0.365,97.383,3.49445,Will Smith - Prince Ali (From "Aladdin"),DisneyMusicVEVO,167373829,1179147,0,TRUE,TRUE,89388208,8.297180043,Youtube
Will Smith,Live It Up - Official Song 2018 FIFA World Cup Russia,Live It Up (Official Song 2018 FIFA World Cup Russia),single,0.582,0.944,-0.928,0.185,0.00573,1.27E-06,0.547,0.8,143.97,3.466283333,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,43926776,526035,46934,FALSE,FALSE,137965593,1.725776965,Spotify
Will Smith,Men In Black - From "Men In Black" Soundtrack,Big Willie Style,album,0.801,0.581,-8.491,0.0681,0.0968,0.000318,0.0971,0.656,107.545,3.787783333,Will Smith - Men In Black (Video Version),WillSmithVEVO,123676341,971758,30500,TRUE,TRUE,123593517,5.983522142,Youtube
Will Smith,Está Rico,Está Rico,single,0.817,0.74,-4.566,0.283,0.266,0,0.0992,0.674,130.04,3.58585,"Marc Anthony, Will Smith, Bad Bunny - Está Rico (Official Video)",marcanthonyVEVO,198040556,1616301,61093,TRUE,TRUE,200388707,7.459677419,Spotify
Will Smith,Hey Sexy Lady,Riddim Driven: Sexy Lady Explosion,compilation,0.929,0.557,-9.404,0.289,0.166,0,0.19,0.685,102.93,3.770666667,SHAGGY FEAT. SEAN PAUL AND WILL SMITH AND BRIAN & TONY GOLD - HEY SEXY LADY,RETRO MORALES TIME,224677,4720,67,FALSE,FALSE,12857061,2.931578947,Spotify
Will Smith,Switch,Lost And Found,album,0.877,0.885,-4.966,0.17,0.007,0.000497,0.557,0.517,102.507,3.27755,Will Smith - Switch (Official Video),WillSmithVEVO,65221073,473680,14439,TRUE,TRUE,49409825,1.588868941,Youtube
PXNDX,Los Malaventurados No Lloran,Amantes Sunt Amentes,album,0.488,0.897,-6.503,0.114,0.00904,5.91E-05,0.311,0.814,172.054,3.463116667,PXNDX - Los Malaventurados No Lloran (Official Video) [4K Remastered],MASTER RJ,71855,1295,39,FALSE,FALSE,157861000,2.884244373,Spotify
PXNDX,Procedimientos para Llegar a un Común Acuerdo,Amantes Sunt Amentes,album,0.341,0.916,-4.842,0.0841,0.00144,0,0.231,0.578,159.925,3.236,PXNDX - Procedimientos para llegar a un comun acuerdo,Movic Records,107214055,431295,18923,TRUE,TRUE,80592951,3.965367965,Youtube
PXNDX,Narcisista por Excelencia,Amantes Sunt Amentes,album,0.384,0.891,-5.869,0.118,0.000169,0.0016,0.158,0.498,164.045,3.789116667,PXNDX - Narcisista por Excelencia,Movic Records,39942299,206712,9018,FALSE,FALSE,66603441,5.639240506,Spotify
PXNDX,Disculpa los Malos Pensamientos,Para Ti Con Desprecio,album,0.539,0.794,-7.638,0.0698,0.000819,0,0.106,0.603,122.065,3.972883333,PXNDX - Disculpa los Malos Pensamientos,Movic Records,58143096,200558,8981,FALSE,FALSE,51873235,7.490566038,Youtube
PXNDX,Nuestra Aflicción,Poetics,album,0.331,0.758,-6.161,0.0608,0.139,2.69E-05,0.368,0.382,188.167,5.10045,PXNDX - Nuestra Aflicción,Movic Records,65348308,232766,14044,TRUE,TRUE,36828500,2.059782609,Youtube
PXNDX,Cita en el Quirófano,Para Ti Con Desprecio,album,0.315,0.863,-7.12,0.0931,0.0031,0,0.0968,0.547,173.869,4.043783333,PXNDX-Cita en el quirófano (vídeo oficial),PXNDX VEVO,53425,684,39,FALSE,FALSE,38540625,8.915289256,Spotify
PXNDX,Sólo a Terceros,Poetics,album,0.479,0.93,-4.759,0.0879,0.0317,0,0.0558,0.523,150.12,4.54555,PXNDX - Solo a Terceros [VIDEO OFICIAL],Movic Records,56130011,180860,10144,TRUE,TRUE,30450919,16.66666667,Youtube
PXNDX,Usted,Sangre Fría,album,0.464,0.95,-4.555,0.0677,0.0589,2.61E-05,0.305,0.37,141.983,3.639783333,Panda (PXNDX) - Usted,PandaVEVO,35428804,184347,7669,TRUE,TRUE,30059201,3.114754098,Youtube
PXNDX,Cuando No Es Como Debiera Ser,Para Ti Con Desprecio,album,0.473,0.886,-6.836,0.128,0.000288,0,0.106,0.405,126.027,3.96955,PXNDX - Cuando no es como debiera ser,Movic Records,32263304,122898,6043,TRUE,TRUE,26748000,8.358490566,Youtube
PXNDX,Romance en Re sostenido,Bonanza,album,0.293,0.884,-4.19,0.0787,0.00151,1.02E-06,0.15,0.305,180.094,3.75245,PXNDX - Romance En Re Sostenido,Movic Records,5308909,35631,1979,FALSE,FALSE,15064802,5.893333333,Spotify
Heroes Del Silencio,Maldito duende,Senderos De Traición - Edición Especial,album,0.374,0.85,-5.657,0.0404,0.0904,0,0.116,0.348,125.796,4.219783333,Héroes del Silencio - Maldito duende,Enrique Bunbury,188515677,625074,16775,TRUE,TRUE,144624027,7.327586207,Youtube
Heroes Del Silencio,Entre dos tierras,Senderos De Traición - Edición Especial,album,0.458,0.746,-9.444,0.0318,0.0351,0,0.172,0.511,166.095,6.138666667,Héroes del Silencio - Entre dos tierras (videoclip oficial),Heroes Del Silencio Catálogo,190805443,791783,21894,TRUE,TRUE,190985285,4.337209302,Spotify
Heroes Del Silencio,Héroe de leyenda,El Mar No Cesa- Edición Especial,album,0.698,0.605,-11.492,0.0302,0.313,0.000238,0.0783,0.8,134.092,4.149783333,Heroe de Leyenda Heroes del silencio,Cheko Vj,27074703,104706,4976,FALSE,FALSE,74732941,7.726692209,Spotify
Heroes Del Silencio,La chispa adecuada (Bendecida 3),Avalancha,album,0.647,0.402,-9.14,0.0282,0.508,0,0.107,0.237,113.27,5.457116667,Héroes del Silencio - La chispa adecuada,Enrique Bunbury,133123057,368228,8682,TRUE,TRUE,86958488,3.757009346,Youtube
Heroes Del Silencio,Apuesta por el rock 'n' roll,El Espíritu Del Vino- Edición Especial,album,0.444,0.889,-3.756,0.105,0.273,0.000278,0.193,0.633,169.907,3.855116667,heroes del silencio- apuesta por el rock and roll,bunbury550,55182,322,10,FALSE,FALSE,35240627,4.606217617,Spotify
Heroes Del Silencio,La sirena varada,El Espíritu Del Vino- Edición Especial,album,0.416,0.924,-3.836,0.0767,0.0302,0,0.0687,0.691,160.046,4.289333333,Héroes del Silencio - La sirena varada,Enrique Bunbury,34562110,87267,3172,TRUE,TRUE,39218224,13.44978166,Spotify
Heroes Del Silencio,La carta,Senderos De Traición - Edición Especial,album,0.494,0.858,-5.578,0.0811,0.215,0,0.0981,0.525,170.177,3.125333333,Heroes del Silencio - La Carta,Diego Garcia,54087,437,22,FALSE,FALSE,18097379,8.74617737,Spotify
Heroes Del Silencio,Mar adentro,El Mar No Cesa- Edición Especial,album,0.518,0.872,-4.286,0.0317,0.0552,0.00107,0.117,0.468,140.349,4.021333333,Héroes Del Silencio - Mar Adentro,StarKiller HD,611878,6752,223,FALSE,FALSE,32558434,7.452991453,Spotify
Heroes Del Silencio,Deshacer el mundo,Avalancha,album,0.424,0.912,-3.074,0.0537,0.0124,0,0.126,0.464,145.412,4.794,Deshacer el mundo,Héroes Del Silencio - Topic,9231146,40884,541,TRUE,TRUE,17215763,7.238095238,Spotify
Heroes Del Silencio,Malas intenciones,Senderos De Traición - Edición Especial,album,0.566,0.919,-2.697,0.0309,0.0205,6.45E-06,0.309,0.717,111.208,3.821116667,Héroes Del Silencio - Malas Intenciones,StarKiller HD,111066,1366,88,FALSE,FALSE,17730713,2.974110032,Spotify
Bonnie Tyler,Total Eclipse of the Heart,The Very Best of Bonnie Tyler,compilation,0.431,0.723,-5.887,0.0568,0.145,0,0.374,0.19,130.141,4.456,Bonnie Tyler - Total Eclipse of the Heart (Video),bonnietylerVEVO,936853373,4505962,139245,TRUE,TRUE,565848495,1.93315508,Youtube
Bonnie Tyler,Holding Out for a Hero - From "Footloose" Soundtrack,Secret Dreams and Forbidden Fire,album,0.616,0.685,-15.289,0.04,0.0245,1.13E-05,0.0491,0.895,150.055,5.80555,Bonnie Tyler - Holding Out For A Hero (Official HD Video),bonnietylerVEVO,140646077,1119649,41103,TRUE,TRUE,320906356,13.95112016,Spotify
Bonnie Tyler,It's a Heartache,Natural Force,album,0.535,0.676,-6.361,0.0296,0.0381,0,0.0837,0.549,118.852,3.586,Bonnie Tyler - It's A Heartache (Official HD Video),Bonnie Tyler,82006405,605196,13098,TRUE,TRUE,112105532,8.07646356,Spotify
Bonnie Tyler,Total Eclipse of the Heart,Faster Than the Speed of Night,album,0.439,0.512,-12.871,0.0514,0.348,0,0.154,0.197,131.351,6.966666667,Bonnie Tyler - Total Eclipse of the Heart (Video),bonnietylerVEVO,936853373,4505962,139245,TRUE,TRUE,59704806,3.324675325,Youtube
Bonnie Tyler,Holding Out for a Hero - Single Version,The Very Best of Bonnie Tyler,compilation,0.549,0.89,-7.973,0.0613,0.0057,0.00053,0.128,0.84,149.092,4.355683333,Bonnie Tyler - Holding Out For A Hero (Official HD Video),bonnietylerVEVO,140646077,1119649,41103,TRUE,TRUE,25252784,6.953125,Youtube
Bonnie Tyler,It's a Heartache,Wings,album,0.552,0.867,-4.066,0.0321,0.0258,0,0.121,0.495,116.976,3.31355,Bonnie Tyler - It's A Heartache (Official HD Video),Bonnie Tyler,82006405,605196,13098,TRUE,TRUE,15163105,7.165289256,Youtube
Bonnie Tyler,If You Were a Woman (And I Was a Man),Secret Dreams and Forbidden Fire,album,0.63,0.52,-14.214,0.0319,0.39,0,0.265,0.781,125.572,5.28,Bonnie Tyler - If You Were A Woman (And I Was A Man),bonnietylerVEVO,9283352,102679,2033,TRUE,TRUE,9534612,1.962264151,Spotify
Bonnie Tyler,Si demain...(Turn Around),Simply Believe,album,0.459,0.765,-3.033,0.0422,0.55,0,0.115,0.284,135.96,3.854883333,Si demain... (Turn Around) (Official Video),bonnietylerVEVO,63335101,187438,5443,TRUE,TRUE,5469988,6.652173913,Youtube
Bonnie Tyler,Bitterblue,Bitterblue,album,0.524,0.676,-9.11,0.0698,0.0949,0,0.0836,0.638,95.949,3.816666667,Bonnie Tyler - Bitterblue ( Nimm Dir Zeit 19.10.1991) (VOD),bonnietylerVEVO,691180,4693,158,TRUE,TRUE,7477079,8.086124402,Spotify
Bonnie Tyler,Have You Ever Seen the Rain?,Faster Than the Speed of Night,album,0.545,0.702,-12.182,0.0542,0.0875,0.000405,0.198,0.496,119.976,4.142666667,Bonnie Tyler - Have You Ever Seen the Rain? (Video),bonnietylerVEVO,5666662,33126,918,TRUE,TRUE,8515383,3.545454545,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Tchaikovsky: The Nutcracker,album,0.149,0.128,-20.459,0.0462,0.944,0.928,0.0703,0.113,47.362,6.930216667,"The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Sir Simon Rattle - Topic,280316,6070,19,TRUE,TRUE,37112679,1.820768137,Spotify
Sir Simon Rattle,Barber: Adagio for Strings,Barber: Adagio for Strings,single,0.064,0.0735,-24.133,0.054,0.974,0.861,0.28,0.0306,72.616,8.957116667,Barber: Adagio for Strings / Rattle · Berliner Philharmoniker,Berliner Philharmoniker,43099,902,33,FALSE,TRUE,24001841,0.2625,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",Tchaikovsky: The Nutcracker,album,0.139,0.148,-18.882,0.0386,0.929,0.954,0.106,0.0788,142.536,5.108883333,"The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",Sir Simon Rattle - Topic,219577,5551,19,TRUE,TRUE,14647125,1.396226415,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",Tchaikovsky: The Nutcracker,album,0.444,0.116,-23.172,0.041,0.977,0.868,0.0862,0.512,150.319,2.426883333,"Tchaikovsky: The Nutcracker: March – Simon Rattle, Berliner Philharmoniker",Warner Classics,32437,502,18,TRUE,TRUE,16145328,1.345707657,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture",Tchaikovsky: The Nutcracker,album,0.422,0.0461,-26.781,0.04,0.977,0.839,0.0557,0.337,118.922,3.151416667,"The Nutcracker, Op. 71: Miniature Overture",Sir Simon Rattle - Topic,61684,563,2,TRUE,TRUE,12122349,0.827648115,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",Tchaikovsky: The Nutcracker,album,0.317,0.0205,-31.8,0.0351,0.913,0.775,0.17,0.0463,111.004,2.419116667,"The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",Sir Simon Rattle - Topic,89503,1399,2,TRUE,TRUE,11510097,0.120588235,Spotify
Sir Simon Rattle,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",Beethoven: The Piano Concertos,album,0.227,0.0227,-29.761,0.0432,0.988,0.909,0.103,0.04,84.99,8.31445,"Krystian Zimerman – Beethoven: Piano Concerto No. 5 in E Flat Major, Op. 73: II. Adagio un poco moto",Deutsche Grammophon - DG,411964,6858,362,FALSE,FALSE,19481743,0.22038835,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 1, Decoration of the Christmas Tree",Tchaikovsky: The Nutcracker,album,0.241,0.099,-26.281,0.0422,0.92,0.934,0.103,0.0986,106.902,3.788133333,"The Nutcracker, Op. 71, Act I, Scene 1: No. 1, Decoration of the Christmas Tree",Sir Simon Rattle - Topic,24472,206,1,TRUE,TRUE,6929149,0.961165049,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",Tchaikovsky: The Nutcracker,album,0.256,0.246,-21.403,0.049,0.901,0.297,0.578,0.639,62.102,2.236533333,"The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",Sir Simon Rattle - Topic,9774,64,0,TRUE,TRUE,6539154,0.425605536,Spotify
Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Tchaikovsky: The Nutcracker,album,0.395,0.5,-15.975,0.0442,0.919,0.667,0.091,0.851,157.195,1.152,"The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Sir Simon Rattle - Topic,41530,520,6,TRUE,TRUE,7527716,5.494505495,Spotify
Boyz II Men,End Of The Road,Cooleyhighharmony (Bonus Tracks Version),album,0.64,0.427,-9.29,0.0241,0.0664,0,0.0579,0.529,149.703,5.857783333,Boyz II Men - End Of The Road,BoyzIIMenVEVO,253110030,1399196,44571,TRUE,TRUE,249421736,7.374784111,Youtube
Boyz II Men,One Sweet Day,Daydream,album,0.568,0.495,-8.964,0.0299,0.353,0,0.0839,0.303,128.234,4.68445,"Mariah Carey, Boyz II Men - One Sweet Day (Official Video)",MariahCareyVEVO,283505590,1178769,45004,TRUE,TRUE,149580844,5.89988081,Youtube
Boyz II Men,I'll Make Love To You,II,album,0.567,0.501,-8.038,0.0241,0.0995,0,0.0986,0.2,142.589,3.946216667,Boyz II Men - I'll Make Love To You (Official Music Video),BoyzIIMenVEVO,183987384,861884,23242,TRUE,TRUE,215943283,5.081135903,Spotify
Boyz II Men,On Bended Knee,II,album,0.631,0.516,-8.225,0.0353,0.413,0,0.115,0.18,116.654,5.496666667,Boyz II Men - On Bended Knee,BoyzIIMenVEVO,140877852,623436,21966,TRUE,TRUE,101789360,4.486956522,Youtube
Boyz II Men,Motownphilly,Cooleyhighharmony (Bonus Tracks Version),album,0.754,0.857,-9.699,0.0605,0.0143,2.14E-05,0.278,0.785,114.144,3.92045,Boyz II Men - Motownphilly (Official Music Video),BoyzIIMenVEVO,13707775,141443,6200,TRUE,TRUE,59573547,3.082733813,Spotify
Boyz II Men,If You Leave Me Now (feat. Boyz II Men),Voicenotes,album,0.362,0.268,-7.757,0.0399,0.909,0,0.15,0.394,81.912,4.052666667,Charlie Puth - If You Leave Me Now (feat. Boyz II Men) [Studio Session],Charlie Puth,10860470,231582,9164,TRUE,TRUE,47292906,1.786666667,Spotify
Boyz II Men,Let It Snow,The Best Of/20th Century Masters: The Christmas Collection,compilation,0.697,0.409,-11.238,0.0369,0.685,2.83E-05,0.114,0.542,124.382,4.18555,Boyz II Men - Let It Snow ft. Brian McKnight,BoyzIIMenVEVO,11271839,98210,3418,TRUE,TRUE,19549390,3.587719298,Spotify
Boyz II Men,Water Runs Dry,II,album,0.589,0.368,-12.979,0.0264,0.475,0,0.108,0.523,89.626,3.356666667,Boyz II Men - Water Runs Dry,BoyzIIMenVEVO,67225344,305811,12094,TRUE,TRUE,43167338,3.407407407,Youtube
Boyz II Men,Roll Wit Me,Full Circle,album,0.89,0.558,-3.036,0.0667,0.00133,0,0.0287,0.747,101.95,3.530666667,Boyz II Men - Roll with me,C. A.,3065326,18530,522,FALSE,FALSE,15635771,19.44250871,Spotify
Boyz II Men,The Color of Love,Full Circle,album,0.498,0.508,-5.883,0.0348,0.0325,0,0.136,0.199,74.866,4.848883333,Boyz II Men - The Color Of Love (Video),BoyzIIMenVEVO,13757206,51339,1878,TRUE,TRUE,11128973,3.735294118,Youtube
Antônio Carlos Jobim,Águas De Março,Elis & Tom,album,0.654,0.393,-13.392,0.129,0.865,2.97E-06,0.123,0.533,143.801,3.572766667,Tom Jobim - Águas de março (Feat. Elis Regina) — (Official Music Video),Weedy Weed Smoker,288,7,0,FALSE,FALSE,129664764,3.195121951,Spotify
Antônio Carlos Jobim,Só Tinha De Ser Com Você,Elis & Tom,album,0.793,0.372,-15.491,0.0509,0.687,0.573,0.105,0.482,120.134,3.8924,Antonio Carlos Jobim - Só Tinha De Ser Com Você,Raphael Malanconi,143819,1858,41,FALSE,FALSE,55027941,3.542857143,Spotify
Antônio Carlos Jobim,Pela Luz dos Olhos Teus - Bonus Track,Miucha & Tom Jobim Vol. 1,album,0.451,0.277,-11.615,0.059,0.876,0,0.118,0.783,116.679,2.736,"Miúcha, Antonio Carlos Jobim - Pela Luz dos Olhos Teus (Pseudo Vídeo)",MiuchaeTomJobimVEVO,4531439,132582,2011,TRUE,TRUE,33501676,2.347457627,Spotify
Antônio Carlos Jobim,The Girl From Ipanema,Sinatra/Jobim: The Complete Reprise Recordings,album,0.541,0.321,-14.418,0.0329,0.714,0.00345,0.101,0.549,133.531,3.339333333,Antonio Carlos Jobim - The Girl From Ipanema,CaioFernandes4,84413,1379,27,FALSE,FALSE,41110165,3.178217822,Spotify
Antônio Carlos Jobim,Corcovado,"The Composer Of Desafinado, Plays",album,0.623,0.191,-22.171,0.0331,0.315,0.696,0.0587,0.646,121.189,2.432666667,Antonio Carlos Jobim - Corcovado [MPB Raridade] (Musicalidade),Musicalidade,2099,89,2,FALSE,TRUE,24731026,3.253833049,Spotify
Antônio Carlos Jobim,Para Machuchar Meu Coracao,The Girl From Ipanema - The Bossa Nova Years,album,0.612,0.156,-15.823,0.0396,0.962,0.0026,0.102,0.415,131.09,5.08045,Stan Getz - Para Machuchar Meu Coracao ft. Joao Gilberto ft. Antonio Carlos Jobim,Good Vibe,3555,100,0,FALSE,FALSE,44497356,1.529411765,Spotify
Antônio Carlos Jobim,Wave,Wave,album,0.552,0.314,-20.681,0.0337,0.831,0.831,0.0861,0.873,144.921,2.94845,Antonio Carlos Jobim - Wave  1967,JazzBreakTV,1641265,17664,482,FALSE,FALSE,22443978,3.646922184,Spotify
Antônio Carlos Jobim,Garota De Ipanema,The Unknown Antonio Carlos "Tom" Jobim,album,0.419,0.354,-13.401,0.0392,0.929,0.836,0.152,0.126,139.082,3.99355,Antonio Carlos Jobim - The Girl From Ipanema,CaioFernandes4,84413,1379,27,FALSE,FALSE,5794250,2.328947368,Spotify
Antônio Carlos Jobim,Triste,Elis & Tom,album,0.65,0.322,-16.298,0.122,0.577,0.121,0.0712,0.448,136.007,2.71445,ANTONIO CARLOS JOBIM (1967) - Triste   [wave],Rodrigo Cantillano,197353,1956,45,FALSE,FALSE,22893059,4.52247191,Spotify
Antônio Carlos Jobim,O Morro Não Tem Vez,"The Composer Of Desafinado, Plays",album,0.646,0.24,-20.377,0.0408,0.391,0.887,0.0811,0.917,143.967,3.347783333,Antonio Carlos Jobim - O morro nao tem vez,Gaët Bt,96822,1283,42,FALSE,FALSE,21779397,2.959309494,Spotify
Boston,More Than a Feeling,Boston,album,0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4.752216667,Boston - More Than a Feeling (Official HD Video),BostonVEVO,26111453,239717,9748,TRUE,TRUE,632278059,13.51190476,Spotify
Boston,Peace of Mind,Boston,album,0.419,0.677,-6.183,0.0343,0.00101,9.99E-05,0.211,0.684,127.678,5.059783333,Boston - Peace of Mind (Official Audio),BostonVEVO,10605802,83525,3852,TRUE,TRUE,162260550,3.208530806,Spotify
Boston,Amanda,Third Stage,album,0.449,0.424,-14.06,0.0323,0.32,1.69E-06,0.107,0.259,125.494,4.27,Boston   Amanda video audio edited & remastered HQ,Mauricio batista de queiroz,869601,9246,569,FALSE,FALSE,75931662,3.962616822,Spotify
Boston,Smokin',Boston,album,0.197,0.796,-7.335,0.0645,0.000541,0.417,0.187,0.522,175.02,4.35645,Boston - Smokin' (Official Audio),BostonVEVO,251365,4369,135,TRUE,TRUE,68327595,4.256684492,Spotify
Boston,Foreplay / Long Time,Boston,album,0.435,0.657,-8.868,0.0545,0.00983,0.00748,0.0923,0.209,118.704,7.794,Boston - Foreplay / Long Time (Official Audio),BostonVEVO,14560556,93137,6293,TRUE,TRUE,99086087,7.118093174,Spotify
Boston,Rock & Roll Band,Boston,album,0.487,0.838,-6.153,0.0431,0.00351,2.92E-05,0.377,0.655,136.741,3.005783333,Boston-Rock and Roll band,Bearded Heavy,3226062,16518,992,FALSE,FALSE,31883740,2.222811671,Spotify
Boston,Don't Look Back,Don't Look Back,album,0.359,0.717,-10.309,0.0405,0.015,0.00365,0.36,0.47,121.878,6.00555,Boston - Don't Look Back (Official Video),BostonVEVO,9947235,65364,4743,TRUE,TRUE,36834885,1.991666667,Spotify
Boston,Hitch a Ride,Boston,album,0.383,0.814,-7.23,0.0405,0.0011,0.00406,0.101,0.569,116.454,4.19555,Boston - Hitch a Ride (Official Audio),BostonVEVO,2388325,18013,1577,TRUE,TRUE,24537445,8.059405941,Spotify
