Transaction_ID,User_ID,Recharge_Type,Amount,Date,Payment_Status,Reason
RCG_5F9F5E89FAF1,PP1079013,Mobile Recharge,1967.89,2024-11-23,Successful,Successful
RCG_D53F5BC8E654,PP1058959,Mobile Recharge,678.36,2024-01-09,Failed,Wrong PIN
RCG_68C49B368B9E,PP1101402,Cable TV,112.72,2024-05-03,Successful,Successful
RCG_62EDD4191BEB,PP0014355,Cable TV,1343.21,2024-07-07,Successful,Successful
RCG_5E755156F3FC,PP1086921,Cable TV,379.97,2024-09-26,Successful,Successful
RCG_0BD1C37F2F9C,PP0012209,DTH,1433.26,2024-11-20,Successful,Successful
RCG_A2DAE9330B9C,PP1061263,Electricity Bill,1371.52,2024-03-31,Successful,Successful
RCG_52152833751E,PP1103989,DTH,992.76,2024-10-24,Successful,Successful
RCG_FCB7ED3087AF,PP1057585,Cable TV,27.21,2024-12-26,Successful,Successful
RCG_222D16110B4E,PP0030603,Electricity Bill,1931.63,2024-08-09,Successful,Successful
RCG_4BBE29283017,PP0029409,Mobile Recharge,717.49,2024-02-28,Successful,Successful
RCG_D80569BF090D,PP1087775,Electricity Bill,935.01,2024-06-29,Successful,Successful
RCG_1EE9A4F42821,PP1078557,Mobile Recharge,1015.01,2024-01-30,Successful,Successful
RCG_944E70ADE505,PP1102291,Electricity Bill,925.22,2024-04-06,Successful,Successful
RCG_5CB58D6D9EED,PP1061557,Cable TV,1471.73,2024-11-08,Successful,Successful
RCG_97A0BDBFC097,PP1090207,DTH,1918.73,2024-12-13,Successful,Successful
RCG_356A448E3B79,PP0002345,Mobile Recharge,314.28,2024-05-18,Successful,Successful
RCG_B621BE0BA8FC,PP1103946,DTH,1381.64,2024-05-01,Successful,Successful
RCG_C0501CDEFB86,PP1072331,DTH,1305.01,2024-05-28,Failed,Insufficient amount
RCG_CCDA06BE18CF,PP0005749,Mobile Recharge,164.46,2024-07-20,Successful,Successful
RCG_CBE35A43E488,PP1106896,Electricity Bill,1224.69,2024-12-08,Successful,Successful
RCG_1D9181959618,PP1097735,Cable TV,28.7,2024-10-05,Successful,Successful
RCG_D2E7068070A7,PP1059669,Mobile Recharge,158.59,2024-11-23,Successful,Successful
RCG_1E5E9E8EDA11,PP1058757,Electricity Bill,47.5,2024-12-02,Successful,Successful
RCG_0C0AB64FB503,PP0011865,Cable TV,875.26,2024-01-21,Successful,Successful
RCG_79ADC1264BCB,PP1076936,Cable TV,332.55,2024-07-22,Successful,Successful
RCG_387C49D339F5,PP1102616,DTH,1324.06,2024-06-20,Successful,Successful
RCG_B4C82A220C4D,PP1090074,Cable TV,1218.19,2024-06-23,Successful,Successful
RCG_D0FD2839D8C7,PP0013166,Mobile Recharge,1981.48,2024-08-17,Successful,Successful
RCG_9C203B5CF044,PP1054117,DTH,1125.18,2024-09-26,Successful,Successful
RCG_7048AC52DEB4,PP0049255,DTH,1625.08,2024-05-24,Successful,Successful
RCG_C9DCEF439D74,PP1077001,Cable TV,253.99,2024-10-24,Successful,Successful
RCG_323797EB9096,PP0008039,Cable TV,1687.38,2024-03-13,Successful,Successful
RCG_75B8CCA7AC48,PP1094366,DTH,979.54,2024-11-23,Successful,Successful
RCG_9734AD96AD79,PP1099174,Cable TV,810.44,2024-11-11,Successful,Successful
RCG_FE0779AFDB92,PP1076317,Cable TV,211.82,2024-11-27,Failed,Insufficient amount
RCG_EAAE90E53385,PP0017135,Mobile Recharge,1956.24,2024-09-30,Successful,Successful
RCG_1DE41970DC2D,PP0041896,Mobile Recharge,349.8,2024-05-08,Successful,Successful
RCG_1E56A67B332E,PP1087972,Cable TV,1692.12,2024-06-18,Successful,Successful
RCG_378585078959,PP0020642,DTH,659.15,2024-01-18,Successful,Successful
RCG_013ACC3DBDAC,PP1063044,DTH,1925.18,2024-09-06,Successful,Successful
RCG_B097294E691F,PP1060017,Mobile Recharge,1016.44,2024-06-03,Successful,Successful
RCG_B9412393DB4F,PP1049910,DTH,1851.79,2024-12-12,Successful,Successful
RCG_4808683B4044,PP1062706,Cable TV,1680.36,2024-07-03,Successful,Successful
RCG_69F756CB0CC1,PP0018284,Cable TV,310.76,2024-02-24,Successful,Successful
RCG_D6381E554E05,PP1074369,Electricity Bill,1773.49,2024-02-10,Successful,Successful
RCG_9D4D2BD90775,PP0018722,DTH,1286.41,2024-01-25,Successful,Successful
RCG_2694E28AAF56,PP1079976,DTH,1252.13,2024-10-30,Successful,Successful
RCG_D3B4BEA8F1BA,PP1079457,DTH,1818.6,2024-07-13,Successful,Successful
RCG_41223CA0B220,PP1060447,Cable TV,1080.09,2024-01-23,Successful,Successful
RCG_60DEDFF114F1,PP1083717,Cable TV,434.38,2024-06-17,Successful,Successful
RCG_FF41B50C7823,PP1089640,Mobile Recharge,493.92,2024-10-04,Successful,Successful
RCG_D1F09B162B3D,PP1081935,Electricity Bill,1229.13,2024-07-16,Successful,Successful
RCG_E025ECEA4981,PP1058940,Mobile Recharge,824.39,2024-03-06,Successful,Successful
RCG_B5C58BB0A737,PP1063040,DTH,1346.86,2024-10-29,Successful,Successful
RCG_A8613A7BE1CA,PP0039780,Mobile Recharge,751.8,2024-02-03,Successful,Successful
RCG_C0EE20A7F8C8,PP0042295,Electricity Bill,1908.61,2024-09-14,Successful,Successful
RCG_3E831762A917,PP1104470,Mobile Recharge,1828.82,2024-02-23,Successful,Successful
RCG_9C6F67C86A90,PP0004830,Electricity Bill,36.13,2024-01-11,Successful,Successful
RCG_6821925CBC1E,PP0012243,Cable TV,1538.61,2024-02-03,Successful,Successful
RCG_0DAFA62D68B4,PP1086868,Cable TV,971.79,2024-11-16,Successful,Successful
RCG_7801FBB426BB,PP1093215,Electricity Bill,1058.4,2024-05-21,Successful,Successful
RCG_02C737F9E91F,PP1081678,DTH,447.08,2024-10-24,Failed,Insufficient amount
RCG_3680B91C342F,PP1054715,Electricity Bill,638.21,2024-05-22,Successful,Successful
RCG_B795A51CC105,PP1078643,Cable TV,1284.87,2024-05-09,Successful,Successful
RCG_DD1B52C2222E,PP0008892,Cable TV,1501.42,2024-02-17,Successful,Successful
RCG_F2C53F87D1D0,PP0005552,Electricity Bill,144.43,2024-02-29,Successful,Successful
RCG_D9D3FB608110,PP0043125,Cable TV,1564.5,2024-04-10,Successful,Successful
RCG_176A54714A5C,PP1065059,Cable TV,356.88,2024-10-31,Successful,Successful
RCG_FF5B4971D403,PP0025615,Mobile Recharge,1549.54,2024-02-07,Successful,Successful
RCG_092D40EF3173,PP0000106,Electricity Bill,1976.99,2024-11-05,Successful,Successful
RCG_1779B3B8146A,PP1054523,Electricity Bill,1594.11,2024-06-20,Successful,Successful
RCG_89A4E96649E7,PP1065535,Mobile Recharge,1172.97,2024-10-20,Successful,Successful
RCG_930B6B2127AC,PP1100875,Electricity Bill,1144.34,2024-11-05,Successful,Successful
RCG_05C0202E3105,PP0006968,Mobile Recharge,1636.25,2024-05-26,Successful,Successful
RCG_467B813D1EDB,PP1070318,Electricity Bill,860,2024-07-09,Successful,Successful
RCG_91E1210EEC96,PP1101850,Electricity Bill,1773.19,2024-03-12,Successful,Successful
RCG_E3E7F14DD9BB,PP1105817,DTH,91.94,2024-10-26,Successful,Successful
RCG_0FAA0C7B203E,PP0046291,Cable TV,1989.08,2024-01-10,Successful,Successful
RCG_CFE2D68AF122,PP1051795,Cable TV,1278.85,2024-04-29,Successful,Successful
RCG_7AE0720C5F03,PP0002675,Cable TV,997.43,2024-03-23,Successful,Successful
RCG_0AC049930C0F,PP0010870,DTH,87.31,2024-07-27,Successful,Successful
RCG_0A6C259558F0,PP1073879,Electricity Bill,371.72,2024-06-09,Successful,Successful
RCG_C30D3C15D720,PP1097528,Cable TV,616.02,2024-09-13,Successful,Successful
RCG_9DE9458F7228,PP0037598,Electricity Bill,1221.52,2024-12-15,Failed,Wrong PIN
RCG_262A08BDD87D,PP1076107,Electricity Bill,546.23,2024-12-03,Successful,Successful
RCG_3CF8FF3FB0CB,PP0006609,Mobile Recharge,570.52,2024-09-12,Successful,Successful
RCG_EB631FF5E279,PP1055747,Cable TV,495.09,2024-04-04,Successful,Successful
RCG_CE8530D855A1,PP0011759,DTH,126.24,2024-11-20,Successful,Successful
RCG_03F18F88466C,PP1107245,Mobile Recharge,1547.65,2024-10-29,Successful,Successful
RCG_20528BF8805D,PP0027167,Mobile Recharge,1574.95,2024-09-11,Successful,Successful
RCG_28C33AE71C57,PP1067160,DTH,1415.5,2024-11-07,Successful,Successful
RCG_B88C706EF4A5,PP0022392,Cable TV,748.18,2024-10-05,Successful,Successful
RCG_D658C4284C8E,PP0033993,Cable TV,713.6,2024-11-19,Successful,Successful
RCG_D5E2E691894E,PP0013545,Mobile Recharge,1937.63,2024-02-02,Successful,Successful
RCG_09E91A540662,PP1080450,Mobile Recharge,1391.5,2024-03-09,Successful,Successful
RCG_F4824CAB46B9,PP0002100,Electricity Bill,762.07,2024-06-28,Successful,Successful
RCG_8AEAC01BF9EE,PP1066346,Cable TV,1442.86,2024-04-19,Successful,Successful
RCG_D040C2E592E1,PP0003025,DTH,47.53,2024-04-22,Successful,Successful
RCG_35E74187669D,PP1057397,Mobile Recharge,752.04,2024-10-09,Successful,Successful
RCG_72BD44444A08,PP1053229,DTH,1740.86,2024-09-20,Successful,Successful
RCG_4D6CB839DF3D,PP1081179,DTH,1417.3,2024-05-05,Successful,Successful
RCG_8025CDE1CCC1,PP1078346,Electricity Bill,1173.8,2024-10-26,Successful,Successful
RCG_96AA794B15AD,PP1054930,DTH,831.19,2024-09-10,Successful,Successful
RCG_311EB39BB787,PP0027398,Electricity Bill,1723.02,2024-06-03,Successful,Successful
RCG_E6385841733A,PP1077517,Electricity Bill,581.23,2024-12-16,Successful,Successful
RCG_831A96C25344,PP0048020,Mobile Recharge,1211.8,2024-04-30,Successful,Successful
RCG_ABA7B201A143,PP1086349,DTH,66.77,2024-04-28,Successful,Successful
RCG_4A75747B9072,PP1084900,DTH,1390.37,2024-12-07,Successful,Successful
RCG_81F5F8FCD070,PP1077662,DTH,1690.84,2024-11-07,Successful,Successful
RCG_1157BF9A96B8,PP0024775,Cable TV,1922.61,2024-02-19,Successful,Successful
RCG_35753D4E977C,PP0018622,Mobile Recharge,534.13,2024-02-14,Successful,Successful
RCG_167B0BFFFAA8,PP1068824,Mobile Recharge,472.62,2024-06-11,Successful,Successful
RCG_B37E50F33BCF,PP1074102,Mobile Recharge,125.7,2024-06-08,Successful,Successful
RCG_A6987C2D01B5,PP0006891,DTH,153.33,2024-01-29,Successful,Successful
RCG_A4296FB4EA4E,PP0008679,Electricity Bill,603.81,2024-08-16,Successful,Successful
RCG_D1C73FE77AE5,PP1053321,DTH,1759.01,2024-01-29,Successful,Successful
RCG_358173007530,PP0041784,Electricity Bill,1823.03,2024-09-19,Successful,Successful
RCG_61300DB3D95C,PP1082174,DTH,649.73,2024-08-31,Successful,Successful
RCG_1FC7E8524237,PP0026338,Mobile Recharge,1034.62,2024-03-02,Successful,Successful
RCG_323C1660DC70,PP1072632,Mobile Recharge,247.73,2024-11-09,Successful,Successful
RCG_F152F8A6F92B,PP0019092,DTH,594.25,2024-11-22,Successful,Successful
RCG_F2F42B806B70,PP1062203,Electricity Bill,750.46,2024-04-22,Successful,Successful
RCG_F114829D688A,PP1088711,Electricity Bill,120.96,2024-05-18,Successful,Successful
RCG_52417C09948B,PP0026619,DTH,1941.66,2024-11-25,Successful,Successful
RCG_0327EA713B49,PP0039549,DTH,287.25,2024-11-13,Successful,Successful
RCG_A4AC18E9FC2C,PP0035457,Electricity Bill,1857.93,2024-01-07,Successful,Successful
RCG_8D12115DC817,PP1074477,Cable TV,773.84,2024-05-10,Successful,Successful
RCG_550752981F64,PP1049650,Mobile Recharge,1129.28,2024-05-27,Successful,Successful
RCG_93E47F672EDD,PP1057761,Electricity Bill,597.04,2024-06-04,Failed,Insufficient amount
RCG_2E36D64ADA3F,PP1069849,Electricity Bill,381.6,2024-08-28,Successful,Successful
RCG_35516FF133AB,PP0002626,Electricity Bill,1052.03,2024-02-16,Successful,Successful
RCG_D017DB222013,PP1076669,Cable TV,1014.25,2024-07-10,Successful,Successful
RCG_0883F1669BD8,PP0030060,Cable TV,1302.93,2024-05-01,Successful,Successful
RCG_B3512FC4962A,PP0037455,Cable TV,76.53,2024-11-25,Successful,Successful
RCG_3C17094A2B2E,PP0028675,Cable TV,383.61,2024-12-04,Successful,Successful
RCG_B3684D696996,PP1056542,DTH,789.32,2024-03-07,Successful,Successful
RCG_FEA2B1290997,PP1099253,DTH,300.5,2024-12-20,Successful,Successful
RCG_220ECF4C5BEA,PP0026125,DTH,541.72,2024-12-16,Failed,Server error
RCG_06F9B2CF8D2A,PP1056010,DTH,515.6,2024-09-19,Successful,Successful
RCG_E73CF6662C58,PP0013642,DTH,367.05,2024-12-13,Successful,Successful
RCG_28C7574642FE,PP1050509,Electricity Bill,184.35,2024-05-21,Successful,Successful
RCG_816E57CB0D3F,PP1080928,DTH,380.44,2024-01-12,Successful,Successful
RCG_685D2629FFE0,PP1079914,Cable TV,1463.88,2024-06-22,Successful,Successful
RCG_9F377E9F78D4,PP1083674,Mobile Recharge,716.75,2024-05-04,Successful,Successful
RCG_3337BCCB0AEB,PP1065955,Mobile Recharge,621.23,2024-04-18,Successful,Successful
RCG_2C97B342CC2F,PP0024920,Electricity Bill,1298.21,2024-09-07,Successful,Successful
RCG_2F5A5E56A255,PP1065023,Cable TV,1435.55,2024-12-12,Successful,Successful
RCG_0422DB81972B,PP0038695,Cable TV,1258.31,2024-04-23,Successful,Successful
RCG_660F87F9868A,PP1106963,DTH,833.17,2024-07-18,Successful,Successful
RCG_4049E9D571D8,PP0034565,DTH,1741.43,2024-12-24,Successful,Successful
RCG_9BA9C90C2F8F,PP1097435,Electricity Bill,402.96,2024-05-03,Successful,Successful
RCG_F75557A97927,PP0044449,Cable TV,665.02,2024-06-13,Successful,Successful
RCG_0395C4A5E9E9,PP0019675,Electricity Bill,1533.21,2024-04-23,Successful,Successful
RCG_18AB49C66049,PP1050501,DTH,794.84,2024-05-19,Successful,Successful
RCG_1712BF98B43F,PP0042682,DTH,612.69,2024-07-10,Successful,Successful
RCG_7D61B91F458E,PP0027973,DTH,630.91,2024-02-18,Successful,Successful
RCG_9B16972A7983,PP0022136,Electricity Bill,806.58,2024-05-17,Successful,Successful
RCG_D275B2B0A2FE,PP0002612,DTH,299.58,2024-04-26,Failed,Wrong PIN
RCG_851B4C9899E2,PP1094705,Cable TV,498.48,2024-09-25,Successful,Successful
RCG_0AD809F8B8F0,PP0046707,Electricity Bill,336.69,2024-07-18,Successful,Successful
RCG_202400539720,PP0025765,Electricity Bill,1831.9,2024-01-19,Successful,Successful
RCG_9846D82CDA57,PP1104999,Electricity Bill,1183.14,2024-02-28,Successful,Successful
RCG_D64C0DD0D392,PP1075442,Electricity Bill,866.89,2024-12-27,Successful,Successful
RCG_E9CB73979A0B,PP1089407,Mobile Recharge,298.15,2024-12-12,Successful,Successful
RCG_623416847983,PP1060870,DTH,1798.28,2024-08-15,Successful,Successful
RCG_EC451E6385F5,PP1055770,Cable TV,178.96,2024-09-29,Successful,Successful
RCG_80B2AA04047A,PP0033933,DTH,1282.29,2024-12-07,Successful,Successful
RCG_3E187FA105AC,PP0038733,DTH,153.23,2024-01-31,Successful,Successful
RCG_3E26C80EBB0F,PP1086823,DTH,139.44,2024-01-12,Successful,Successful
RCG_6463249DFA5B,PP0021540,Mobile Recharge,1167.7,2024-12-21,Successful,Successful
RCG_2679BB2A59FE,PP0029494,Cable TV,1520.3,2024-07-28,Successful,Successful
RCG_9A75ABCAE89C,PP0048114,Electricity Bill,612.39,2024-12-14,Successful,Successful
RCG_B7C03CDCE745,PP1063670,Mobile Recharge,633.53,2024-10-24,Successful,Successful
RCG_761B1F452D8D,PP1050459,Cable TV,668.56,2024-04-01,Successful,Successful
RCG_0176D849127E,PP0041928,DTH,1862.67,2024-06-13,Successful,Successful
RCG_7AB2864C69D8,PP1077260,Electricity Bill,480.98,2024-04-07,Successful,Successful
RCG_3CC7DD0B11C2,PP1057546,Electricity Bill,1309.2,2024-10-12,Successful,Successful
RCG_272F650A2317,PP0034493,DTH,1809.44,2024-04-25,Successful,Successful
RCG_5030EF22C359,PP0004433,Mobile Recharge,109.23,2024-03-04,Successful,Successful
RCG_1B163537A763,PP1083621,Cable TV,243.61,2024-10-16,Successful,Successful
RCG_61ED3BB7C7EE,PP0010933,Electricity Bill,1238.61,2024-01-15,Successful,Successful
RCG_B9EE180CF2F7,PP1077155,DTH,230.97,2024-08-04,Successful,Successful
RCG_E1CC6772A1ED,PP0013089,Cable TV,1969.36,2024-02-09,Successful,Successful
RCG_D31F1B2E02AA,PP0010368,Cable TV,1086.74,2024-12-25,Failed,Wrong PIN
RCG_EA6AB3B32FD5,PP1077825,Cable TV,527.83,2024-01-06,Successful,Successful
RCG_E6801803A7BF,PP1091655,Cable TV,274.86,2024-03-11,Successful,Successful
RCG_770157D48591,PP1074424,Electricity Bill,1654.91,2024-02-11,Successful,Successful
RCG_DF2EBCE017B5,PP0031582,Electricity Bill,89.67,2024-08-25,Successful,Successful
RCG_8798C0C5A859,PP1077568,DTH,1574.61,2024-12-05,Successful,Successful
RCG_81407E593F64,PP1093624,DTH,1898.45,2024-11-14,Successful,Successful
RCG_2EFF2D0A0AEB,PP0011887,Mobile Recharge,1204.08,2024-04-17,Successful,Successful
RCG_68977D863B8A,PP1094178,Electricity Bill,935.14,2024-06-12,Successful,Successful
RCG_1BB6F02EA70B,PP0028282,Mobile Recharge,769.91,2024-03-06,Failed,Server error
RCG_B6BE7DF4C8F7,PP1068545,Cable TV,394.01,2024-08-28,Successful,Successful
RCG_2F67D2CA048F,PP0048132,Mobile Recharge,814.4,2024-02-11,Successful,Successful
RCG_4C5D0DC1CCCE,PP1088877,Electricity Bill,1114.22,2024-08-10,Successful,Successful
RCG_FEE1272BA580,PP0045409,Cable TV,826.13,2024-01-16,Successful,Successful
RCG_DE50F9517F3F,PP0008645,DTH,1458.97,2024-03-12,Successful,Successful
RCG_B043324D9FAE,PP1078690,Electricity Bill,437.57,2024-06-02,Successful,Successful
RCG_6F08CCC0F182,PP1081750,Cable TV,549.57,2024-07-22,Successful,Successful
RCG_0040ED6D4156,PP0012483,Electricity Bill,263.79,2024-04-15,Successful,Successful
RCG_0BAB07E468AF,PP1053176,Mobile Recharge,1111.42,2024-01-13,Successful,Successful
RCG_97F45B62F10C,PP0018375,Electricity Bill,210.23,2024-10-23,Successful,Successful
RCG_122BB5D45626,PP1082045,Mobile Recharge,1522.16,2024-04-03,Successful,Successful
RCG_E8D9B08A2C6F,PP1052433,Electricity Bill,1932.71,2024-04-16,Successful,Successful
RCG_B83DD5170F22,PP1099001,Cable TV,1805.35,2024-11-25,Successful,Successful
RCG_DFFF89DF596B,PP1080843,DTH,379.65,2024-04-13,Failed,Wrong PIN
RCG_C344F4D06621,PP1065579,Electricity Bill,1941.67,2024-04-21,Successful,Successful
RCG_101B0993B04A,PP1094361,Mobile Recharge,1878.38,2024-11-08,Successful,Successful
RCG_9367C1209541,PP0023242,Electricity Bill,1862.23,2024-03-05,Failed,Insufficient amount
RCG_661B5F5AD790,PP0046996,DTH,814.27,2024-09-18,Successful,Successful
RCG_488F61C4436C,PP0020259,Cable TV,304.42,2024-09-26,Successful,Successful
RCG_4865FB68DC09,PP1091478,Cable TV,94.16,2024-06-27,Successful,Successful
RCG_A6E0DFCD5AE7,PP1073945,Mobile Recharge,1595.89,2024-03-01,Successful,Successful
RCG_0D9A36615D22,PP1105175,DTH,960.04,2024-09-30,Successful,Successful
RCG_F9BE0B6D2D9C,PP0004401,Cable TV,961.8,2024-07-24,Successful,Successful
RCG_A47045489651,PP1094259,Cable TV,1400.25,2024-03-02,Successful,Successful
RCG_4475E137D65C,PP1092133,Electricity Bill,361.5,2024-08-11,Successful,Successful
RCG_32EEE71D2610,PP1089269,Mobile Recharge,309.98,2024-02-05,Successful,Successful
RCG_D68B3C80CE07,PP1072918,DTH,1945.93,2024-10-13,Successful,Successful
RCG_A3350EC9326C,PP0013300,Electricity Bill,974.85,2024-11-09,Successful,Successful
RCG_A1D8AB56677E,PP1054327,Cable TV,493.78,2024-08-22,Successful,Successful
RCG_871ACEEE8C8C,PP0004980,Mobile Recharge,1477.33,2024-11-09,Successful,Successful
RCG_91F500C2D5A5,PP1083964,Mobile Recharge,1336.97,2024-02-25,Successful,Successful
RCG_58874D5E053B,PP0033770,DTH,1722.14,2024-07-15,Successful,Successful
RCG_7C288E301854,PP0046228,DTH,1895.33,2024-11-16,Successful,Successful
RCG_CA2BAF90F03C,PP1050674,Mobile Recharge,439.03,2024-04-18,Successful,Successful
RCG_43281E15AA38,PP1054529,DTH,965.9,2024-11-03,Successful,Successful
RCG_38BBD0CF3101,PP1059857,DTH,59.54,2024-05-19,Successful,Successful
RCG_BF7FFAB39FB8,PP0039372,Cable TV,916.58,2024-01-25,Successful,Successful
RCG_20936082B7B2,PP1065883,Cable TV,1909.97,2024-05-02,Successful,Successful
RCG_7C4773C65B55,PP1075637,DTH,1561.31,2024-02-22,Successful,Successful
RCG_C998C5CD339A,PP0041797,DTH,1553.64,2024-05-15,Successful,Successful
RCG_711931806B24,PP1087506,Electricity Bill,467.53,2024-05-06,Successful,Successful
RCG_F65466E59416,PP1101280,Electricity Bill,1391.15,2024-08-27,Successful,Successful
RCG_E927CFE9DCF1,PP0041544,Cable TV,1380.39,2024-10-01,Successful,Successful
RCG_58322690E444,PP1083545,Electricity Bill,910.34,2024-08-14,Successful,Successful
RCG_7DC04ED261B4,PP1055132,Mobile Recharge,124.39,2024-12-26,Successful,Successful
RCG_C6892AD90713,PP0028802,DTH,1259.9,2024-08-24,Successful,Successful
RCG_8837EF2D0F69,PP1092258,Electricity Bill,454.18,2024-01-24,Successful,Successful
RCG_FFD7CAE567D2,PP0043308,Electricity Bill,1582.99,2024-08-10,Failed,Insufficient amount
RCG_8E7DB304CB52,PP1077476,Mobile Recharge,316.2,2024-07-15,Successful,Successful
RCG_3F87F6ABEA69,PP1080908,Cable TV,608.59,2024-04-17,Successful,Successful
RCG_6883A273B5D6,PP0006093,Cable TV,258.05,2024-05-16,Successful,Successful
RCG_6DCCD57C612A,PP0042762,Electricity Bill,584.42,2024-09-05,Successful,Successful
RCG_FBEBBEDEF3A6,PP0007964,DTH,132.06,2024-11-29,Successful,Successful
RCG_A0729997B243,PP0003146,DTH,236.45,2024-08-14,Successful,Successful
RCG_80BDC5ABEE42,PP1095089,Electricity Bill,1059.54,2024-08-20,Successful,Successful
RCG_8C5002DB3A4A,PP1096672,Mobile Recharge,1084.21,2024-01-02,Successful,Successful
RCG_226EDAE3605E,PP0004432,Electricity Bill,389.3,2024-10-31,Successful,Successful
RCG_3FE48E7888E7,PP1070033,DTH,799.63,2024-06-27,Successful,Successful
RCG_7B959CC8D6C7,PP1067948,DTH,950.41,2024-06-21,Successful,Successful
RCG_91FD0E380F1E,PP0048124,Cable TV,949.84,2024-08-08,Successful,Successful
RCG_400E3C7141D5,PP1096345,Cable TV,1314.98,2024-02-10,Successful,Successful
RCG_7EE5DC378133,PP1049097,Mobile Recharge,447.05,2024-06-29,Successful,Successful
RCG_3EAFD24E734F,PP1059841,Cable TV,1130.5,2024-01-07,Successful,Successful
RCG_866D46B8BCAD,PP1073163,Electricity Bill,787.2,2024-06-13,Successful,Successful
RCG_3135E202343E,PP0007212,Cable TV,296.45,2024-04-30,Successful,Successful
RCG_86B8070C6B7E,PP0016635,Mobile Recharge,378.08,2024-08-21,Successful,Successful
RCG_A443FD9DD3DD,PP0026605,DTH,987.14,2024-11-20,Successful,Successful
RCG_A566ACB4BF6F,PP0049496,Cable TV,1391.9,2024-03-06,Successful,Successful
RCG_C926B699A590,PP1072741,Cable TV,186.67,2024-05-20,Successful,Successful
