transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1825,8/30/2023,18:34:00,105,Female,46,Beauty,1,25,27,25
1791,10/6/2022,14:52:00,87,Female,51,Beauty,1,25,7,25
1790,5/14/2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1787,5/30/2022,7:42:00,104,Male,41,Electronics,1,25,10,25
1764,11/2/2023,11:04:00,13,Female,40,Clothing,1,25,11.75,25
1744,7/7/2023,21:49:00,4,Male,40,Electronics,1,25,8.75,25
1739,10/25/2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25
1658,4/10/2023,6:08:00,148,Male,59,Clothing,1,25,12.25,25
1657,8/9/2022,10:05:00,61,Male,40,Clothing,1,25,8,25
1585,10/5/2023,20:00:00,2,Female,24,Clothing,1,25,7.25,25
1558,12/22/2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1544,12/16/2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1512,12/20/2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1486,11/22/2023,8:58:00,4,Female,35,Electronics,1,25,8.75,25
1468,11/8/2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25
1454,6/25/2022,11:18:00,22,Female,46,Beauty,1,25,6.75,25
1427,7/15/2023,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1423,6/15/2022,7:56:00,131,Female,27,Clothing,1,25,11,25
1397,1/1/2023,11:05:00,6,Female,30,Beauty,1,25,11.75,25
1388,10/13/2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1379,1/2/2022,6:23:00,69,Female,47,Clothing,1,25,7.25,25
1371,5/6/2022,6:52:00,41,Female,20,Beauty,1,25,13.5,25
1363,7/4/2023,20:27:00,33,Male,64,Beauty,1,25,7.75,25
1362,11/21/2023,18:53:00,104,Male,50,Clothing,1,25,11,25
1347,11/21/2023,21:55:00,7,Male,42,Electronics,1,25,13,25
1318,12/25/2022,22:57:00,55,Male,61,Clothing,1,25,27,25
1310,10/29/2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25
1309,9/30/2022,16:50:00,93,Female,26,Beauty,1,25,9.5,25
1285,6/1/2023,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1242,11/27/2023,18:32:00,5,Male,21,Clothing,1,25,11.25,25
1236,8/9/2023,18:19:00,4,Female,54,Clothing,1,25,8.75,25
1232,5/23/2022,8:05:00,146,Female,43,Beauty,1,25,6.25,25
1230,12/4/2023,21:24:00,1,Male,54,Beauty,1,25,13.25,25
1223,2/20/2022,7:40:00,106,Female,64,Clothing,1,25,9.75,25
1206,5/14/2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1205,11/25/2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1204,12/10/2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1201,10/31/2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1191,9/25/2023,17:20:00,88,Male,64,Beauty,1,25,25,25
1185,10/4/2022,10:28:00,153,Male,24,Clothing,1,25,10.25,25
1103,2/14/2022,7:11:00,61,Female,59,Clothing,1,25,6.75,25
1044,2/20/2022,9:08:00,70,Female,22,Clothing,1,25,7.5,25
989,10/31/2022,13:30:00,97,Female,44,Electronics,1,25,8.25,25
979,5/18/2022,10:18:00,6,Female,19,Beauty,1,25,10.5,25
967,8/4/2023,10:13:00,4,Male,62,Beauty,1,25,13.25,25
955,1/16/2022,17:57:00,16,Male,58,Clothing,1,25,12.5,25
952,12/21/2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25
945,10/1/2022,10:01:00,120,Male,30,Beauty,1,25,13.25,25
907,9/2/2022,6:16:00,145,Female,45,Electronics,1,25,8.5,25
877,10/1/2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25
855,11/21/2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25
825,1/8/2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25
791,9/4/2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25
790,4/13/2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25
787,6/10/2022,10:42:00,25,Male,41,Electronics,1,25,13.75,25
764,11/7/2023,8:46:00,47,Female,40,Clothing,1,25,11.25,25
744,5/23/2023,18:02:00,1,Male,40,Electronics,1,25,6.5,25
739,10/14/2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25
658,10/30/2023,7:47:00,93,Male,59,Clothing,1,25,6.5,25
657,1/29/2022,8:53:00,46,Male,40,Clothing,1,25,8,25
585,6/6/2023,21:49:00,3,Female,24,Clothing,1,25,13.75,25
558,10/26/2023,17:47:00,108,Female,41,Clothing,1,25,26,25
544,10/31/2023,13:46:00,95,Female,27,Electronics,1,25,10.25,25
512,12/6/2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25
486,12/2/2023,9:47:00,4,Female,35,Electronics,1,25,6.5,25
468,12/5/2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25
454,3/12/2022,7:20:00,13,Female,46,Beauty,1,25,13,25
427,11/16/2023,21:26:00,120,Male,25,Electronics,1,25,11.75,25
423,7/18/2022,6:06:00,41,Female,27,Clothing,1,25,11.75,25
397,10/26/2023,8:06:00,59,Female,30,Beauty,1,25,10.5,25
388,12/3/2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25
379,6/1/2022,7:28:00,76,Female,47,Clothing,1,25,8.5,25
371,12/18/2022,10:01:00,32,Female,20,Beauty,1,25,13,25
363,5/23/2022,22:51:00,92,Male,64,Beauty,1,25,13.5,25
362,9/27/2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25
347,3/26/2022,19:31:00,26,Male,42,Electronics,1,25,7,25
318,10/22/2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25
310,11/10/2022,21:34:00,76,Female,28,Beauty,1,25,31,25
309,10/12/2023,15:39:00,78,Female,26,Beauty,1,25,9,25
285,12/1/2023,18:14:00,107,Female,31,Electronics,1,25,13.5,25
242,10/1/2023,18:28:00,1,Male,21,Clothing,1,25,8,25
236,4/1/2023,22:18:00,5,Female,54,Clothing,1,25,6.5,25
232,8/12/2022,7:14:00,150,Female,43,Beauty,1,25,12.75,25
230,3/26/2023,17:44:00,5,Male,54,Beauty,1,25,12.5,25
223,1/15/2022,11:18:00,61,Female,64,Clothing,1,25,12,25
206,9/2/2022,18:18:00,31,Male,61,Clothing,1,25,11.75,25
205,11/22/2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25
204,9/10/2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25
201,10/13/2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25
191,12/22/2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25
185,6/27/2022,9:48:00,57,Male,24,Clothing,1,25,7,25
103,11/12/2022,10:05:00,33,Female,59,Clothing,1,25,10.75,25
44,3/3/2022,11:07:00,93,Female,22,Clothing,1,25,11.75,25
1225,2/2/2022,9:51:00,137,Female,57,Beauty,,,,
746,7/5/2022,11:33:00,42,Female,33,Clothing,,,,
679,8/26/2022,8:59:00,64,Female,18,Beauty,,,,
,,,,,34,,,,,
,,,,,41.33568193,,,,,
